req_numer,time,result,energy_avaliable
1679,167.802,DEPLETED,0
1680,167.902,DEPLETED,0
1681,168.002,COMPLETE,7.02
1682,168.102,COMPLETE,4.04
1683,168.202,COMPLETE,1.06
1684,168.302,COMPLETE,0
1685,168.402,DEPLETED,0
1686,168.502,DEPLETED,0
1687,168.602,DEPLETED,0
1688,168.702,DEPLETED,0
1689,168.802,DEPLETED,0
1690,168.902,DEPLETED,0
1691,169.002,COMPLETE,7.02
1692,169.102,COMPLETE,4.04
1693,169.202,COMPLETE,1.06
1694,169.302,COMPLETE,0
1695,169.402,DEPLETED,0
1696,169.502,DEPLETED,0
1697,169.602,DEPLETED,0
1698,169.702,DEPLETED,0
1699,169.802,DEPLETED,0
1700,169.902,DEPLETED,0
1701,170.002,COMPLETE,7.02
1702,170.102,COMPLETE,4.04
1703,170.202,COMPLETE,1.06
1704,170.302,COMPLETE,0
1705,170.402,DEPLETED,0
1706,170.502,DEPLETED,0
1707,170.602,DEPLETED,0
1708,170.702,DEPLETED,0
1709,170.802,DEPLETED,0
1710,170.902,DEPLETED,0
1711,171.002,COMPLETE,7.02
1712,171.102,COMPLETE,4.04
1713,171.202,COMPLETE,1.06
1714,171.302,COMPLETE,0
1715,171.402,DEPLETED,0
1716,171.502,DEPLETED,0
1717,171.602,DEPLETED,0
1718,171.702,DEPLETED,0
1719,171.802,DEPLETED,0
1720,171.902,DEPLETED,0
1721,172.002,COMPLETE,7.02
1722,172.102,COMPLETE,4.04
1723,172.202,COMPLETE,1.06
1724,172.302,COMPLETE,0
1725,172.402,DEPLETED,0
1726,172.502,DEPLETED,0
1727,172.602,DEPLETED,0
1728,172.702,DEPLETED,0
1729,172.802,DEPLETED,0
1730,172.902,DEPLETED,0
1731,173.002,COMPLETE,7.02
1732,173.102,COMPLETE,4.04
1733,173.202,COMPLETE,1.06
1734,173.302,COMPLETE,0
1735,173.402,DEPLETED,0
1736,173.502,DEPLETED,0
1737,173.602,DEPLETED,0
1738,173.702,DEPLETED,0
1739,173.802,DEPLETED,0
1740,173.902,DEPLETED,0
1741,174.002,COMPLETE,7.02
1742,174.102,COMPLETE,4.04
1743,174.202,COMPLETE,1.06
1744,174.302,COMPLETE,0
1745,174.402,DEPLETED,0
1746,174.502,DEPLETED,0
1747,174.602,DEPLETED,0
1748,174.702,DEPLETED,0
1749,174.802,DEPLETED,0
1750,174.902,DEPLETED,0
1751,175.002,COMPLETE,7.02
1752,175.102,COMPLETE,4.04
1753,175.202,COMPLETE,1.06
1754,175.302,COMPLETE,0
1755,175.402,DEPLETED,0
1756,175.502,DEPLETED,0
1757,175.602,DEPLETED,0
1758,175.702,DEPLETED,0
1759,175.802,DEPLETED,0
1760,175.902,DEPLETED,0
1761,176.002,COMPLETE,7.02
1762,176.102,COMPLETE,4.04
1763,176.202,COMPLETE,1.06
1764,176.302,COMPLETE,0
1765,176.402,DEPLETED,0
1766,176.502,DEPLETED,0
1767,176.602,DEPLETED,0
1768,176.702,DEPLETED,0
1769,176.802,DEPLETED,0
1770,176.902,DEPLETED,0
1771,177.002,COMPLETE,7.02
1772,177.102,COMPLETE,4.04
1773,177.202,COMPLETE,1.06
1774,177.302,COMPLETE,0
1775,177.402,DEPLETED,0
1776,177.502,DEPLETED,0
1777,177.602,DEPLETED,0
1778,177.702,DEPLETED,0
1779,177.802,DEPLETED,0
1780,177.902,DEPLETED,0
1781,178.002,COMPLETE,7.02
1782,178.102,COMPLETE,4.04
1783,178.202,COMPLETE,1.06
1784,178.302,COMPLETE,0
1785,178.402,DEPLETED,0
1786,178.502,DEPLETED,0
1787,178.602,DEPLETED,0
1788,178.702,DEPLETED,0
1789,178.802,DEPLETED,0
1790,178.902,DEPLETED,0
1791,179.002,COMPLETE,7.02
1792,179.102,COMPLETE,4.04
1793,179.202,COMPLETE,1.06
1794,179.302,COMPLETE,0
1795,179.402,DEPLETED,0
1796,179.502,DEPLETED,0
1797,179.602,DEPLETED,0
1798,179.702,DEPLETED,0
1799,179.802,DEPLETED,0
1800,179.902,DEPLETED,0
1801,180.002,COMPLETE,7.02
1802,180.102,COMPLETE,4.04
1803,180.202,COMPLETE,1.06
1804,180.302,COMPLETE,0
1805,180.402,DEPLETED,0
1806,180.502,DEPLETED,0
1807,180.602,DEPLETED,0
1808,180.702,DEPLETED,0
1809,180.802,DEPLETED,0
1810,180.902,DEPLETED,0
1811,181.002,COMPLETE,7.02
1812,181.102,COMPLETE,4.04
1813,181.202,COMPLETE,1.06
1814,181.302,COMPLETE,0
1815,181.402,DEPLETED,0
1816,181.502,DEPLETED,0
1817,181.602,DEPLETED,0
1818,181.702,DEPLETED,0
1819,181.802,DEPLETED,0
1820,181.902,DEPLETED,0
1821,182.002,COMPLETE,7.02
1822,182.102,COMPLETE,4.04
1823,182.202,COMPLETE,1.06
1824,182.302,COMPLETE,0
1825,182.402,DEPLETED,0
1826,182.502,DEPLETED,0
1827,182.602,DEPLETED,0
1828,182.702,DEPLETED,0
1829,182.802,DEPLETED,0
1830,182.902,DEPLETED,0
1831,183.002,COMPLETE,7.02
1832,183.102,COMPLETE,4.04
1833,183.202,COMPLETE,1.06
1834,183.302,COMPLETE,0
1835,183.402,DEPLETED,0
1836,183.502,DEPLETED,0
1837,183.602,DEPLETED,0
1838,183.702,DEPLETED,0
1839,183.802,DEPLETED,0
1840,183.902,DEPLETED,0
1841,184.002,COMPLETE,7.02
1842,184.102,COMPLETE,4.04
1843,184.202,COMPLETE,1.06
1844,184.302,COMPLETE,0
1845,184.402,DEPLETED,0
1846,184.502,DEPLETED,0
1847,184.602,DEPLETED,0
1848,184.702,DEPLETED,0
1849,184.802,DEPLETED,0
1850,184.902,DEPLETED,0
1851,185.002,COMPLETE,7.02
1852,185.102,COMPLETE,4.04
1853,185.202,COMPLETE,1.06
1854,185.302,COMPLETE,0
1855,185.402,DEPLETED,0
1856,185.502,DEPLETED,0
1857,185.602,DEPLETED,0
1858,185.702,DEPLETED,0
1859,185.802,DEPLETED,0
1860,185.902,DEPLETED,0
1861,186.002,COMPLETE,7.02
1862,186.102,COMPLETE,4.04
1863,186.202,COMPLETE,1.06
1864,186.302,COMPLETE,0
1865,186.402,DEPLETED,0
1866,186.502,DEPLETED,0
1867,186.602,DEPLETED,0
1868,186.702,DEPLETED,0
1869,186.802,DEPLETED,0
1870,186.902,DEPLETED,0
1871,187.002,COMPLETE,7.02
1872,187.102,COMPLETE,4.04
1873,187.202,COMPLETE,1.06
1874,187.302,COMPLETE,0
1875,187.402,DEPLETED,0
1876,187.502,DEPLETED,0
1877,187.602,DEPLETED,0
1878,187.702,DEPLETED,0
1879,187.802,DEPLETED,0
1880,187.902,DEPLETED,0
1881,188.002,COMPLETE,7.02
1882,188.102,COMPLETE,4.04
1883,188.202,COMPLETE,1.06
1884,188.302,COMPLETE,0
1885,188.402,DEPLETED,0
1886,188.502,DEPLETED,0
1887,188.602,DEPLETED,0
1888,188.702,DEPLETED,0
1889,188.802,DEPLETED,0
1890,188.902,DEPLETED,0
1891,189.002,COMPLETE,7.02
1892,189.102,COMPLETE,4.04
1893,189.202,COMPLETE,1.06
1894,189.302,COMPLETE,0
1895,189.402,DEPLETED,0
1896,189.502,DEPLETED,0
1897,189.602,DEPLETED,0
1898,189.702,DEPLETED,0
1899,189.802,DEPLETED,0
1900,189.902,DEPLETED,0
1901,190.002,COMPLETE,7.02
1902,190.102,COMPLETE,4.04
1903,190.202,COMPLETE,1.06
1904,190.302,COMPLETE,0
1905,190.402,DEPLETED,0
1906,190.502,DEPLETED,0
1907,190.602,DEPLETED,0
1908,190.702,DEPLETED,0
1909,190.802,DEPLETED,0
1910,190.902,DEPLETED,0
1911,191.002,COMPLETE,7.02
1912,191.102,COMPLETE,4.04
1913,191.202,COMPLETE,1.06
1914,191.302,COMPLETE,0
1915,191.402,DEPLETED,0
1916,191.502,DEPLETED,0
1917,191.602,DEPLETED,0
1918,191.702,DEPLETED,0
1919,191.802,DEPLETED,0
1920,191.902,DEPLETED,0
1921,192.002,COMPLETE,7.02
1922,192.102,COMPLETE,4.04
1923,192.202,COMPLETE,1.06
1924,192.302,COMPLETE,0
1925,192.402,DEPLETED,0
1926,192.502,DEPLETED,0
1927,192.602,DEPLETED,0
1928,192.702,DEPLETED,0
1929,192.802,DEPLETED,0
1930,192.902,DEPLETED,0
1931,193.002,COMPLETE,7.02
1932,193.102,COMPLETE,4.04
1933,193.202,COMPLETE,1.06
1934,193.302,COMPLETE,0
1935,193.402,DEPLETED,0
1936,193.502,DEPLETED,0
1937,193.602,DEPLETED,0
1938,193.702,DEPLETED,0
1939,193.802,DEPLETED,0
1940,193.902,DEPLETED,0
1941,194.002,COMPLETE,7.02
1942,194.102,COMPLETE,4.04
1943,194.202,COMPLETE,1.06
1944,194.302,COMPLETE,0
1945,194.402,DEPLETED,0
1946,194.502,DEPLETED,0
1947,194.602,DEPLETED,0
1948,194.702,DEPLETED,0
1949,194.802,DEPLETED,0
1950,194.902,DEPLETED,0
1951,195.002,COMPLETE,7.02
1952,195.102,COMPLETE,4.04
1953,195.202,COMPLETE,1.06
1954,195.302,COMPLETE,0
1955,195.402,DEPLETED,0
1956,195.502,DEPLETED,0
1957,195.602,DEPLETED,0
1958,195.702,DEPLETED,0
1959,195.802,DEPLETED,0
1960,195.902,DEPLETED,0
1961,196.002,COMPLETE,7.02
1962,196.102,COMPLETE,4.04
1963,196.202,COMPLETE,1.06
1964,196.302,COMPLETE,0
1965,196.402,DEPLETED,0
1966,196.502,DEPLETED,0
1967,196.602,DEPLETED,0
1968,196.702,DEPLETED,0
1969,196.802,DEPLETED,0
1970,196.902,DEPLETED,0
1971,197.002,COMPLETE,7.02
1972,197.102,COMPLETE,4.04
1973,197.202,COMPLETE,1.06
1974,197.302,COMPLETE,0
1975,197.402,DEPLETED,0
1976,197.502,DEPLETED,0
1977,197.602,DEPLETED,0
1978,197.702,DEPLETED,0
1979,197.802,DEPLETED,0
1980,197.902,DEPLETED,0
1981,198.002,COMPLETE,7.02
1982,198.102,COMPLETE,4.04
1983,198.202,COMPLETE,1.06
1984,198.302,COMPLETE,0
1985,198.402,DEPLETED,0
1986,198.502,DEPLETED,0
1987,198.602,DEPLETED,0
1988,198.702,DEPLETED,0
1989,198.802,DEPLETED,0
1990,198.902,DEPLETED,0
1991,199.002,COMPLETE,7.02
1992,199.102,COMPLETE,4.04
1993,199.202,COMPLETE,1.06
1994,199.302,COMPLETE,0
1995,199.402,DEPLETED,0
1996,199.502,DEPLETED,0
1997,199.602,DEPLETED,0
1998,199.702,DEPLETED,0
1999,199.802,DEPLETED,0
2000,199.902,DEPLETED,0
2001,200.002,COMPLETE,7.02
2002,200.102,COMPLETE,4.04
2003,200.202,COMPLETE,1.06
2004,200.302,COMPLETE,0
2005,200.402,DEPLETED,0
2006,200.502,DEPLETED,0
2007,200.602,DEPLETED,0
2008,200.702,DEPLETED,0
2009,200.802,DEPLETED,0
2010,200.902,DEPLETED,0
2011,201.002,COMPLETE,7.02
2012,201.102,COMPLETE,4.04
2013,201.202,COMPLETE,1.06
2014,201.302,COMPLETE,0
2015,201.402,DEPLETED,0
2016,201.502,DEPLETED,0
2017,201.602,DEPLETED,0
2018,201.702,DEPLETED,0
2019,201.802,DEPLETED,0
2020,201.902,DEPLETED,0
2021,202.002,COMPLETE,7.02
2022,202.102,COMPLETE,4.04
2023,202.202,COMPLETE,1.06
2024,202.302,COMPLETE,0
2025,202.402,DEPLETED,0
2026,202.502,DEPLETED,0
2027,202.602,DEPLETED,0
2028,202.702,DEPLETED,0
2029,202.802,DEPLETED,0
2030,202.902,DEPLETED,0
2031,203.002,COMPLETE,7.02
2032,203.102,COMPLETE,4.04
2033,203.202,COMPLETE,1.06
2034,203.302,COMPLETE,0
2035,203.402,DEPLETED,0
2036,203.502,DEPLETED,0
2037,203.602,DEPLETED,0
2038,203.702,DEPLETED,0
2039,203.802,DEPLETED,0
2040,203.902,DEPLETED,0
2041,204.002,COMPLETE,7.02
2042,204.102,COMPLETE,4.04
2043,204.202,COMPLETE,1.06
2044,204.302,COMPLETE,0
2045,204.402,DEPLETED,0
2046,204.502,DEPLETED,0
2047,204.602,DEPLETED,0
2048,204.702,DEPLETED,0
2049,204.802,DEPLETED,0
2050,204.902,DEPLETED,0
2051,205.002,COMPLETE,7.02
2052,205.102,COMPLETE,4.04
2053,205.202,COMPLETE,1.06
2054,205.302,COMPLETE,0
2055,205.402,DEPLETED,0
2056,205.502,DEPLETED,0
2057,205.602,DEPLETED,0
2058,205.702,DEPLETED,0
2059,205.802,DEPLETED,0
2060,205.902,DEPLETED,0
2061,206.002,COMPLETE,7.02
2062,206.102,COMPLETE,4.04
2063,206.202,COMPLETE,1.06
2064,206.302,COMPLETE,0
2065,206.402,DEPLETED,0
2066,206.502,DEPLETED,0
2067,206.602,DEPLETED,0
2068,206.702,DEPLETED,0
2069,206.802,DEPLETED,0
2070,206.902,DEPLETED,0
2071,207.002,COMPLETE,7.02
2072,207.102,COMPLETE,4.04
2073,207.202,COMPLETE,1.06
2074,207.302,COMPLETE,0
2075,207.402,DEPLETED,0
2076,207.502,DEPLETED,0
2077,207.602,DEPLETED,0
2078,207.702,DEPLETED,0
2079,207.802,DEPLETED,0
2080,207.902,DEPLETED,0
2081,208.002,COMPLETE,7.02
2082,208.102,COMPLETE,4.04
2083,208.202,COMPLETE,1.06
2084,208.302,COMPLETE,0
2085,208.402,DEPLETED,0
2086,208.502,DEPLETED,0
2087,208.602,DEPLETED,0
2088,208.702,DEPLETED,0
2089,208.802,DEPLETED,0
2090,208.902,DEPLETED,0
2091,209.002,COMPLETE,7.02
2092,209.102,COMPLETE,4.04
2093,209.202,COMPLETE,1.06
2094,209.302,COMPLETE,0
2095,209.402,DEPLETED,0
2096,209.502,DEPLETED,0
2097,209.602,DEPLETED,0
2098,209.702,DEPLETED,0
2099,209.802,DEPLETED,0
2100,209.902,DEPLETED,0
2101,210.002,COMPLETE,7.02
2102,210.102,COMPLETE,4.04
2103,210.202,COMPLETE,1.06
2104,210.302,COMPLETE,0
2105,210.402,DEPLETED,0
2106,210.502,DEPLETED,0
2107,210.602,DEPLETED,0
2108,210.702,DEPLETED,0
2109,210.802,DEPLETED,0
2110,210.902,DEPLETED,0
2111,211.002,COMPLETE,7.02
2112,211.102,COMPLETE,4.04
2113,211.202,COMPLETE,1.06
2114,211.302,COMPLETE,0
2115,211.402,DEPLETED,0
2116,211.502,DEPLETED,0
2117,211.602,DEPLETED,0
2118,211.702,DEPLETED,0
2119,211.802,DEPLETED,0
2120,211.902,DEPLETED,0
2121,212.002,COMPLETE,7.02
2122,212.102,COMPLETE,4.04
2123,212.202,COMPLETE,1.06
2124,212.302,COMPLETE,0
2125,212.402,DEPLETED,0
2126,212.502,DEPLETED,0
2127,212.602,DEPLETED,0
2128,212.702,DEPLETED,0
2129,212.802,DEPLETED,0
2130,212.902,DEPLETED,0
2131,213.002,COMPLETE,7.02
2132,213.102,COMPLETE,4.04
2133,213.202,COMPLETE,1.06
2134,213.302,COMPLETE,0
2135,213.402,DEPLETED,0
2136,213.502,DEPLETED,0
2137,213.602,DEPLETED,0
2138,213.702,DEPLETED,0
2139,213.802,DEPLETED,0
2140,213.902,DEPLETED,0
2141,214.002,COMPLETE,7.02
2142,214.102,COMPLETE,4.04
2143,214.202,COMPLETE,1.06
2144,214.302,COMPLETE,0
2145,214.402,DEPLETED,0
2146,214.502,DEPLETED,0
2147,214.602,DEPLETED,0
2148,214.702,DEPLETED,0
2149,214.802,DEPLETED,0
2150,214.902,DEPLETED,0
2151,215.002,COMPLETE,7.02
2152,215.102,COMPLETE,4.04
2153,215.202,COMPLETE,1.06
2154,215.302,COMPLETE,0
2155,215.402,DEPLETED,0
2156,215.502,DEPLETED,0
2157,215.602,DEPLETED,0
2158,215.702,DEPLETED,0
2159,215.802,DEPLETED,0
2160,215.902,DEPLETED,0
2161,216.002,COMPLETE,7.02
2162,216.102,COMPLETE,4.04
2163,216.202,COMPLETE,1.06
2164,216.302,COMPLETE,0
2165,216.402,DEPLETED,0
2166,216.502,DEPLETED,0
2167,216.602,DEPLETED,0
2168,216.702,DEPLETED,0
2169,216.802,DEPLETED,0
2170,216.902,DEPLETED,0
2171,217.002,COMPLETE,7.02
2172,217.102,COMPLETE,4.04
2173,217.202,COMPLETE,1.06
2174,217.302,COMPLETE,0
2175,217.402,DEPLETED,0
2176,217.502,DEPLETED,0
2177,217.602,DEPLETED,0
2178,217.702,DEPLETED,0
2179,217.802,DEPLETED,0
2180,217.902,DEPLETED,0
2181,218.002,COMPLETE,7.02
2182,218.102,COMPLETE,4.04
2183,218.202,COMPLETE,1.06
2184,218.302,COMPLETE,0
2185,218.402,DEPLETED,0
2186,218.502,DEPLETED,0
2187,218.602,DEPLETED,0
2188,218.702,DEPLETED,0
2189,218.802,DEPLETED,0
2190,218.902,DEPLETED,0
2191,219.002,COMPLETE,7.02
2192,219.102,COMPLETE,4.04
2193,219.202,COMPLETE,1.06
2194,219.302,COMPLETE,0
2195,219.402,DEPLETED,0
2196,219.502,DEPLETED,0
2197,219.602,DEPLETED,0
2198,219.702,DEPLETED,0
2199,219.802,DEPLETED,0
2200,219.902,DEPLETED,0
2201,220.002,COMPLETE,7.02
2202,220.102,COMPLETE,4.04
2203,220.202,COMPLETE,1.06
2204,220.302,COMPLETE,0
2205,220.402,DEPLETED,0
2206,220.502,DEPLETED,0
2207,220.602,DEPLETED,0
2208,220.702,DEPLETED,0
2209,220.802,DEPLETED,0
2210,220.902,DEPLETED,0
2211,221.002,COMPLETE,7.02
2212,221.102,COMPLETE,4.04
2213,221.202,COMPLETE,1.06
2214,221.302,COMPLETE,0
2215,221.402,DEPLETED,0
2216,221.502,DEPLETED,0
2217,221.602,DEPLETED,0
2218,221.702,DEPLETED,0
2219,221.802,DEPLETED,0
2220,221.902,DEPLETED,0
2221,222.002,COMPLETE,7.02
2222,222.102,COMPLETE,4.04
2223,222.202,COMPLETE,1.06
2224,222.302,COMPLETE,0
2225,222.402,DEPLETED,0
2226,222.502,DEPLETED,0
2227,222.602,DEPLETED,0
2228,222.702,DEPLETED,0
2229,222.802,DEPLETED,0
2230,222.902,DEPLETED,0
2231,223.002,COMPLETE,7.02
2232,223.102,COMPLETE,4.04
2233,223.202,COMPLETE,1.06
2234,223.302,COMPLETE,0
2235,223.402,DEPLETED,0
2236,223.502,DEPLETED,0
2237,223.602,DEPLETED,0
2238,223.702,DEPLETED,0
2239,223.802,DEPLETED,0
2240,223.902,DEPLETED,0
2241,224.002,COMPLETE,7.02
2242,224.102,COMPLETE,4.04
2243,224.202,COMPLETE,1.06
2244,224.302,COMPLETE,0
2245,224.402,DEPLETED,0
2246,224.502,DEPLETED,0
2247,224.602,DEPLETED,0
2248,224.702,DEPLETED,0
2249,224.802,DEPLETED,0
2250,224.902,DEPLETED,0
2251,225.002,COMPLETE,7.02
2252,225.102,COMPLETE,4.04
2253,225.202,COMPLETE,1.06
2254,225.302,COMPLETE,0
2255,225.402,DEPLETED,0
2256,225.502,DEPLETED,0
2257,225.602,DEPLETED,0
2258,225.702,DEPLETED,0
2259,225.802,DEPLETED,0
2260,225.902,DEPLETED,0
2261,226.002,COMPLETE,7.02
2262,226.102,COMPLETE,4.04
2263,226.202,COMPLETE,1.06
2264,226.302,COMPLETE,0
2265,226.402,DEPLETED,0
2266,226.502,DEPLETED,0
2267,226.602,DEPLETED,0
2268,226.702,DEPLETED,0
2269,226.802,DEPLETED,0
2270,226.902,DEPLETED,0
2271,227.002,COMPLETE,7.02
2272,227.102,COMPLETE,4.04
2273,227.202,COMPLETE,1.06
2274,227.302,COMPLETE,0
2275,227.402,DEPLETED,0
2276,227.502,DEPLETED,0
2277,227.602,DEPLETED,0
2278,227.702,DEPLETED,0
2279,227.802,DEPLETED,0
2280,227.902,DEPLETED,0
2281,228.002,COMPLETE,7.02
2282,228.102,COMPLETE,4.04
2283,228.202,COMPLETE,1.06
2284,228.302,COMPLETE,0
2285,228.402,DEPLETED,0
2286,228.502,DEPLETED,0
2287,228.602,DEPLETED,0
2288,228.702,DEPLETED,0
2289,228.802,DEPLETED,0
2290,228.902,DEPLETED,0
2291,229.002,COMPLETE,7.02
2292,229.102,COMPLETE,4.04
2293,229.202,COMPLETE,1.06
2294,229.302,COMPLETE,0
2295,229.402,DEPLETED,0
2296,229.502,DEPLETED,0
2297,229.602,DEPLETED,0
2298,229.702,DEPLETED,0
2299,229.802,DEPLETED,0
2300,229.902,DEPLETED,0
2301,230.002,COMPLETE,7.02
2302,230.102,COMPLETE,4.04
2303,230.202,COMPLETE,1.06
2304,230.302,COMPLETE,0
2305,230.402,DEPLETED,0
2306,230.502,DEPLETED,0
2307,230.602,DEPLETED,0
2308,230.702,DEPLETED,0
2309,230.802,DEPLETED,0
2310,230.902,DEPLETED,0
2311,231.002,COMPLETE,7.02
2312,231.102,COMPLETE,4.04
2313,231.202,COMPLETE,1.06
2314,231.302,COMPLETE,0
2315,231.402,DEPLETED,0
2316,231.502,DEPLETED,0
2317,231.602,DEPLETED,0
2318,231.702,DEPLETED,0
2319,231.802,DEPLETED,0
2320,231.902,DEPLETED,0
2321,232.002,COMPLETE,7.02
2322,232.102,COMPLETE,4.04
2323,232.202,COMPLETE,1.06
2324,232.302,COMPLETE,0
2325,232.402,DEPLETED,0
2326,232.502,DEPLETED,0
2327,232.602,DEPLETED,0
2328,232.702,DEPLETED,0
2329,232.802,DEPLETED,0
2330,232.902,DEPLETED,0
2331,233.002,COMPLETE,7.02
2332,233.102,COMPLETE,4.04
2333,233.202,COMPLETE,1.06
2334,233.302,COMPLETE,0
2335,233.402,DEPLETED,0
2336,233.502,DEPLETED,0
2337,233.602,DEPLETED,0
2338,233.702,DEPLETED,0
2339,233.802,DEPLETED,0
2340,233.902,DEPLETED,0
2341,234.002,COMPLETE,7.02
2342,234.102,COMPLETE,4.04
2343,234.202,COMPLETE,1.06
2344,234.302,COMPLETE,0
2345,234.402,DEPLETED,0
2346,234.502,DEPLETED,0
2347,234.602,DEPLETED,0
2348,234.702,DEPLETED,0
2349,234.802,DEPLETED,0
2350,234.902,DEPLETED,0
2351,235.002,COMPLETE,7.02
2352,235.102,COMPLETE,4.04
2353,235.202,COMPLETE,1.06
2354,235.302,COMPLETE,0
2355,235.402,DEPLETED,0
2356,235.502,DEPLETED,0
2357,235.602,DEPLETED,0
2358,235.702,DEPLETED,0
2359,235.802,DEPLETED,0
2360,235.902,DEPLETED,0
2361,236.002,COMPLETE,7.02
2362,236.102,COMPLETE,4.04
2363,236.202,COMPLETE,1.06
2364,236.302,COMPLETE,0
2365,236.402,DEPLETED,0
2366,236.502,DEPLETED,0
2367,236.602,DEPLETED,0
2368,236.702,DEPLETED,0
2369,236.802,DEPLETED,0
2370,236.902,DEPLETED,0
2371,237.002,COMPLETE,7.02
2372,237.102,COMPLETE,4.04
2373,237.202,COMPLETE,1.06
2374,237.302,COMPLETE,0
2375,237.402,DEPLETED,0
2376,237.502,DEPLETED,0
2377,237.602,DEPLETED,0
2378,237.702,DEPLETED,0
2379,237.802,DEPLETED,0
2380,237.902,DEPLETED,0
2381,238.002,COMPLETE,7.02
2382,238.102,COMPLETE,4.04
2383,238.202,COMPLETE,1.06
2384,238.302,COMPLETE,0
2385,238.402,DEPLETED,0
2386,238.502,DEPLETED,0
2387,238.602,DEPLETED,0
2388,238.702,DEPLETED,0
2389,238.802,DEPLETED,0
2390,238.902,DEPLETED,0
2391,239.002,COMPLETE,7.02
2392,239.102,COMPLETE,4.04
2393,239.202,COMPLETE,1.06
2394,239.302,COMPLETE,0
2395,239.402,DEPLETED,0
2396,239.502,DEPLETED,0
2397,239.602,DEPLETED,0
2398,239.702,DEPLETED,0
2399,239.802,DEPLETED,0
2400,239.902,DEPLETED,0
2401,240.002,COMPLETE,7.02
2402,240.102,COMPLETE,4.04
2403,240.202,COMPLETE,1.06
2404,240.302,COMPLETE,0
2405,240.402,DEPLETED,0
2406,240.502,DEPLETED,0
2407,240.602,DEPLETED,0
2408,240.702,DEPLETED,0
2409,240.802,DEPLETED,0
2410,240.902,DEPLETED,0
2411,241.002,COMPLETE,7.02
2412,241.102,COMPLETE,4.04
2413,241.202,COMPLETE,1.06
2414,241.302,COMPLETE,0
2415,241.402,DEPLETED,0
2416,241.502,DEPLETED,0
2417,241.602,DEPLETED,0
2418,241.702,DEPLETED,0
2419,241.802,DEPLETED,0
2420,241.902,DEPLETED,0
2421,242.002,COMPLETE,7.02
2422,242.102,COMPLETE,4.04
2423,242.202,COMPLETE,1.06
2424,242.302,COMPLETE,0
2425,242.402,DEPLETED,0
2426,242.502,DEPLETED,0
2427,242.602,DEPLETED,0
2428,242.702,DEPLETED,0
2429,242.802,DEPLETED,0
2430,242.902,DEPLETED,0
2431,243.002,COMPLETE,7.02
2432,243.102,COMPLETE,4.04
2433,243.202,COMPLETE,1.06
2434,243.302,COMPLETE,0
2435,243.402,DEPLETED,0
2436,243.502,DEPLETED,0
2437,243.602,DEPLETED,0
2438,243.702,DEPLETED,0
2439,243.802,DEPLETED,0
2440,243.902,DEPLETED,0
2441,244.002,COMPLETE,7.02
2442,244.102,COMPLETE,4.04
2443,244.202,COMPLETE,1.06
2444,244.302,COMPLETE,0
2445,244.402,DEPLETED,0
2446,244.502,DEPLETED,0
2447,244.602,DEPLETED,0
2448,244.702,DEPLETED,0
2449,244.802,DEPLETED,0
2450,244.902,DEPLETED,0
2451,245.002,COMPLETE,7.02
2452,245.102,COMPLETE,4.04
2453,245.202,COMPLETE,1.06
2454,245.302,COMPLETE,0
2455,245.402,DEPLETED,0
2456,245.502,DEPLETED,0
2457,245.602,DEPLETED,0
2458,245.702,DEPLETED,0
2459,245.802,DEPLETED,0
2460,245.902,DEPLETED,0
2461,246.002,COMPLETE,7.02
2462,246.102,COMPLETE,4.04
2463,246.202,COMPLETE,1.06
2464,246.302,COMPLETE,0
2465,246.402,DEPLETED,0
2466,246.502,DEPLETED,0
2467,246.602,DEPLETED,0
2468,246.702,DEPLETED,0
2469,246.802,DEPLETED,0
2470,246.902,DEPLETED,0
2471,247.002,COMPLETE,7.02
2472,247.102,COMPLETE,4.04
2473,247.202,COMPLETE,1.06
2474,247.302,COMPLETE,0
2475,247.402,DEPLETED,0
2476,247.502,DEPLETED,0
2477,247.602,DEPLETED,0
2478,247.702,DEPLETED,0
2479,247.802,DEPLETED,0
2480,247.902,DEPLETED,0
2481,248.002,COMPLETE,7.02
2482,248.102,COMPLETE,4.04
2483,248.202,COMPLETE,1.06
2484,248.302,COMPLETE,0
2485,248.402,DEPLETED,0
2486,248.502,DEPLETED,0
2487,248.602,DEPLETED,0
2488,248.702,DEPLETED,0
2489,248.802,DEPLETED,0
2490,248.902,DEPLETED,0
2491,249.002,COMPLETE,7.02
2492,249.102,COMPLETE,4.04
2493,249.202,COMPLETE,1.06
2494,249.302,COMPLETE,0
2495,249.402,DEPLETED,0
2496,249.502,DEPLETED,0
2497,249.602,DEPLETED,0
2498,249.702,DEPLETED,0
2499,249.802,DEPLETED,0
2500,249.902,DEPLETED,0
2501,250.002,COMPLETE,7.02
2502,250.102,COMPLETE,4.04
2503,250.202,COMPLETE,1.06
2504,250.302,COMPLETE,0
2505,250.402,DEPLETED,0
2506,250.502,DEPLETED,0
2507,250.602,DEPLETED,0
2508,250.702,DEPLETED,0
2509,250.802,DEPLETED,0
2510,250.902,DEPLETED,0
2511,251.002,COMPLETE,7.02
2512,251.102,COMPLETE,4.04
2513,251.202,COMPLETE,1.06
2514,251.302,COMPLETE,0
2515,251.402,DEPLETED,0
2516,251.502,DEPLETED,0
2517,251.602,DEPLETED,0
2518,251.702,DEPLETED,0
2519,251.802,DEPLETED,0
2520,251.902,DEPLETED,0
