req_numer,time,result,energy_avaliable
4334,433.302,COMPLETE,7.73
4335,433.402,THROTTLED,7.7
4336,433.502,THROTTLED,7.67
4337,433.602,THROTTLED,7.64
4338,433.702,THROTTLED,7.61
4339,433.802,THROTTLED,7.58
4340,433.902,THROTTLED,7.55
4341,434.002,COMPLETE,14.57
4342,434.102,COMPLETE,11.59
4343,434.202,COMPLETE,8.61
4344,434.302,THROTTLED,8.58
4345,434.402,THROTTLED,8.55
4346,434.502,THROTTLED,8.52
4347,434.602,THROTTLED,8.49
4348,434.702,THROTTLED,8.46
4349,434.802,THROTTLED,8.43
4350,434.902,THROTTLED,8.4
4351,435.002,COMPLETE,15.42
4352,435.102,COMPLETE,12.44
4353,435.202,COMPLETE,9.46
4354,435.302,THROTTLED,9.43
4355,435.402,THROTTLED,9.4
4356,435.502,THROTTLED,9.37
4357,435.602,THROTTLED,9.34
4358,435.702,THROTTLED,9.31
4359,435.802,THROTTLED,9.28
4360,435.902,THROTTLED,9.25
4361,436.002,COMPLETE,16.27
4362,436.102,COMPLETE,13.29
4363,436.202,COMPLETE,10.31
4364,436.302,COMPLETE,7.33
4365,436.402,THROTTLED,7.3
4366,436.502,THROTTLED,7.27
4367,436.602,THROTTLED,7.24
4368,436.702,THROTTLED,7.21
4369,436.802,THROTTLED,7.18
4370,436.902,THROTTLED,7.15
4371,437.002,COMPLETE,14.17
4372,437.102,COMPLETE,11.19
4373,437.202,COMPLETE,8.21
4374,437.302,THROTTLED,8.18
4375,437.402,THROTTLED,8.15
4376,437.502,THROTTLED,8.12
4377,437.602,THROTTLED,8.09
4378,437.702,THROTTLED,8.06
4379,437.802,THROTTLED,8.03
4380,437.902,THROTTLED,8
4381,438.002,COMPLETE,15.02
4382,438.102,COMPLETE,12.04
4383,438.202,COMPLETE,9.06
4384,438.302,THROTTLED,9.03
4385,438.402,THROTTLED,9
4386,438.502,THROTTLED,8.97
4387,438.602,THROTTLED,8.94
4388,438.702,THROTTLED,8.91
4389,438.802,THROTTLED,8.88
4390,438.902,THROTTLED,8.85
4391,439.002,COMPLETE,15.87
4392,439.102,COMPLETE,12.89
4393,439.202,COMPLETE,9.91
4394,439.302,THROTTLED,9.88
4395,439.402,THROTTLED,9.85
4396,439.502,THROTTLED,9.82
4397,439.602,THROTTLED,9.79
4398,439.702,THROTTLED,9.76
4399,439.802,THROTTLED,9.73
4400,439.902,THROTTLED,9.7
4401,440.002,COMPLETE,16.72
4402,440.102,COMPLETE,13.74
4403,440.202,COMPLETE,10.76
4404,440.302,COMPLETE,7.78
4405,440.402,THROTTLED,7.75
4406,440.502,THROTTLED,7.72
4407,440.602,THROTTLED,7.69
4408,440.702,THROTTLED,7.66
4409,440.802,THROTTLED,7.63
4410,440.902,THROTTLED,7.6
4411,441.002,COMPLETE,14.62
4412,441.102,COMPLETE,11.64
4413,441.202,COMPLETE,8.66
4414,441.302,THROTTLED,8.63
4415,441.402,THROTTLED,8.6
4416,441.502,THROTTLED,8.57
4417,441.602,THROTTLED,8.54
4418,441.702,THROTTLED,8.51
4419,441.802,THROTTLED,8.48
4420,441.902,THROTTLED,8.45
4421,442.002,COMPLETE,15.47
4422,442.102,COMPLETE,12.49
4423,442.202,COMPLETE,9.51
4424,442.302,THROTTLED,9.48
4425,442.402,THROTTLED,9.45
4426,442.502,THROTTLED,9.42
4427,442.602,THROTTLED,9.39
4428,442.702,THROTTLED,9.36
4429,442.802,THROTTLED,9.33
4430,442.902,THROTTLED,9.3
4431,443.002,COMPLETE,16.32
4432,443.102,COMPLETE,13.34
4433,443.202,COMPLETE,10.36
4434,443.302,COMPLETE,7.38
4435,443.402,THROTTLED,7.35
4436,443.502,THROTTLED,7.32
4437,443.602,THROTTLED,7.29
4438,443.702,THROTTLED,7.26
4439,443.802,THROTTLED,7.23
4440,443.902,THROTTLED,7.2
4441,444.002,COMPLETE,14.22
4442,444.102,COMPLETE,11.24
4443,444.202,COMPLETE,8.26
4444,444.302,THROTTLED,8.23
4445,444.402,THROTTLED,8.2
4446,444.502,THROTTLED,8.17
4447,444.602,THROTTLED,8.14
4448,444.702,THROTTLED,8.11
4449,444.802,THROTTLED,8.08
4450,444.902,THROTTLED,8.05
4451,445.002,COMPLETE,15.07
4452,445.102,COMPLETE,12.09
4453,445.202,COMPLETE,9.11
4454,445.302,THROTTLED,9.08
4455,445.402,THROTTLED,9.05
4456,445.502,THROTTLED,9.02
4457,445.602,THROTTLED,8.99
4458,445.702,THROTTLED,8.96
4459,445.802,THROTTLED,8.93
4460,445.902,THROTTLED,8.9
4461,446.002,COMPLETE,15.92
4462,446.102,COMPLETE,12.94
4463,446.202,COMPLETE,9.96
4464,446.302,THROTTLED,9.93
4465,446.402,THROTTLED,9.9
4466,446.502,THROTTLED,9.87
4467,446.602,THROTTLED,9.84
4468,446.702,THROTTLED,9.81
4469,446.802,THROTTLED,9.78
4470,446.902,THROTTLED,9.75
4471,447.002,COMPLETE,16.77
4472,447.102,COMPLETE,13.79
4473,447.202,COMPLETE,10.81
4474,447.302,COMPLETE,7.83
4475,447.402,THROTTLED,7.8
4476,447.502,THROTTLED,7.77
4477,447.602,THROTTLED,7.74
4478,447.702,THROTTLED,7.71
4479,447.802,THROTTLED,7.68
4480,447.902,THROTTLED,7.65
4481,448.002,COMPLETE,14.67
4482,448.102,COMPLETE,11.69
4483,448.202,COMPLETE,8.71
4484,448.302,THROTTLED,8.68
4485,448.402,THROTTLED,8.65
4486,448.502,THROTTLED,8.62
4487,448.602,THROTTLED,8.59
4488,448.702,THROTTLED,8.56
4489,448.802,THROTTLED,8.53
4490,448.902,THROTTLED,8.5
4491,449.002,COMPLETE,15.52
4492,449.102,COMPLETE,12.54
4493,449.202,COMPLETE,9.56
4494,449.302,THROTTLED,9.53
4495,449.402,THROTTLED,9.5
4496,449.502,THROTTLED,9.47
4497,449.602,THROTTLED,9.44
4498,449.702,THROTTLED,9.41
4499,449.802,THROTTLED,9.38
4500,449.902,THROTTLED,9.35
4501,450.002,COMPLETE,16.37
4502,450.102,COMPLETE,13.39
4503,450.202,COMPLETE,10.41
4504,450.302,COMPLETE,7.43
4505,450.402,THROTTLED,7.4
4506,450.502,THROTTLED,7.37
4507,450.602,THROTTLED,7.34
4508,450.702,THROTTLED,7.31
4509,450.802,THROTTLED,7.28
4510,450.902,THROTTLED,7.25
4511,451.002,COMPLETE,14.27
4512,451.102,COMPLETE,11.29
4513,451.202,COMPLETE,8.31
4514,451.302,THROTTLED,8.28
4515,451.402,THROTTLED,8.25
4516,451.502,THROTTLED,8.22
4517,451.602,THROTTLED,8.19
4518,451.702,THROTTLED,8.16
4519,451.802,THROTTLED,8.13
4520,451.902,THROTTLED,8.1
4521,452.002,COMPLETE,15.12
4522,452.102,COMPLETE,12.14
4523,452.202,COMPLETE,9.16
4524,452.302,THROTTLED,9.13
4525,452.402,THROTTLED,9.1
4526,452.502,THROTTLED,9.07
4527,452.602,THROTTLED,9.04
4528,452.702,THROTTLED,9.01
4529,452.802,THROTTLED,8.98
4530,452.902,THROTTLED,8.95
4531,453.002,COMPLETE,15.97
4532,453.102,COMPLETE,12.99
4533,453.202,COMPLETE,10.01
4534,453.302,COMPLETE,7.03
4535,453.402,THROTTLED,7
4536,453.502,THROTTLED,6.97
4537,453.602,THROTTLED,6.94
4538,453.702,THROTTLED,6.91
4539,453.802,THROTTLED,6.88
4540,453.902,THROTTLED,6.85
4541,454.002,COMPLETE,13.87
4542,454.102,COMPLETE,10.89
4543,454.202,COMPLETE,7.91
4544,454.302,THROTTLED,7.88
4545,454.402,THROTTLED,7.85
4546,454.502,THROTTLED,7.82
4547,454.602,THROTTLED,7.79
4548,454.702,THROTTLED,7.76
4549,454.802,THROTTLED,7.73
4550,454.902,THROTTLED,7.7
4551,455.002,COMPLETE,14.72
4552,455.102,COMPLETE,11.74
4553,455.202,COMPLETE,8.76
4554,455.302,THROTTLED,8.73
4555,455.402,THROTTLED,8.7
4556,455.502,THROTTLED,8.67
4557,455.602,THROTTLED,8.64
4558,455.702,THROTTLED,8.61
4559,455.802,THROTTLED,8.58
4560,455.902,THROTTLED,8.55
4561,456.002,COMPLETE,15.57
4562,456.102,COMPLETE,12.59
4563,456.202,COMPLETE,9.61
4564,456.302,THROTTLED,9.58
4565,456.402,THROTTLED,9.55
4566,456.502,THROTTLED,9.52
4567,456.602,THROTTLED,9.49
4568,456.702,THROTTLED,9.46
4569,456.802,THROTTLED,9.43
4570,456.902,THROTTLED,9.4
4571,457.002,COMPLETE,16.42
4572,457.102,COMPLETE,13.44
4573,457.202,COMPLETE,10.46
4574,457.302,COMPLETE,7.48
4575,457.402,THROTTLED,7.45
4576,457.502,THROTTLED,7.42
4577,457.602,THROTTLED,7.39
4578,457.702,THROTTLED,7.36
4579,457.802,THROTTLED,7.33
4580,457.902,THROTTLED,7.3
4581,458.002,COMPLETE,14.32
4582,458.102,COMPLETE,11.34
4583,458.202,COMPLETE,8.36
4584,458.302,THROTTLED,8.33
4585,458.402,THROTTLED,8.3
4586,458.502,THROTTLED,8.27
4587,458.602,THROTTLED,8.24
4588,458.702,THROTTLED,8.21
4589,458.802,THROTTLED,8.18
4590,458.902,THROTTLED,8.15
4591,459.002,COMPLETE,15.17
4592,459.102,COMPLETE,12.19
4593,459.202,COMPLETE,9.21
4594,459.302,THROTTLED,9.18
4595,459.402,THROTTLED,9.15
4596,459.502,THROTTLED,9.12
4597,459.602,THROTTLED,9.09
4598,459.702,THROTTLED,9.06
4599,459.802,THROTTLED,9.03
4600,459.902,THROTTLED,9
4601,460.002,COMPLETE,16.02
4602,460.102,COMPLETE,13.04
4603,460.202,COMPLETE,10.06
4604,460.302,COMPLETE,7.08
4605,460.402,THROTTLED,7.05
4606,460.502,THROTTLED,7.02
4607,460.602,THROTTLED,6.99
4608,460.702,THROTTLED,6.96
4609,460.802,THROTTLED,6.93
4610,460.902,THROTTLED,6.9
4611,461.002,COMPLETE,13.92
4612,461.102,COMPLETE,10.94
4613,461.202,COMPLETE,7.96
4614,461.302,THROTTLED,7.93
4615,461.402,THROTTLED,7.9
4616,461.502,THROTTLED,7.87
4617,461.602,THROTTLED,7.84
4618,461.702,THROTTLED,7.81
4619,461.802,THROTTLED,7.78
4620,461.902,THROTTLED,7.75
4621,462.002,COMPLETE,14.77
4622,462.102,COMPLETE,11.79
4623,462.202,COMPLETE,8.81
4624,462.302,THROTTLED,8.78
4625,462.402,THROTTLED,8.75
4626,462.502,THROTTLED,8.72
4627,462.602,THROTTLED,8.69
4628,462.702,THROTTLED,8.66
4629,462.802,THROTTLED,8.63
4630,462.902,THROTTLED,8.6
4631,463.002,COMPLETE,15.62
4632,463.102,COMPLETE,12.64
4633,463.202,COMPLETE,9.66
4634,463.302,THROTTLED,9.63
4635,463.402,THROTTLED,9.6
4636,463.502,THROTTLED,9.57
4637,463.602,THROTTLED,9.54
4638,463.702,THROTTLED,9.51
4639,463.802,THROTTLED,9.48
4640,463.902,THROTTLED,9.45
4641,464.002,COMPLETE,16.47
4642,464.102,COMPLETE,13.49
4643,464.202,COMPLETE,10.51
4644,464.302,COMPLETE,7.53
4645,464.402,THROTTLED,7.5
4646,464.502,THROTTLED,7.47
4647,464.602,THROTTLED,7.44
4648,464.702,THROTTLED,7.41
4649,464.802,THROTTLED,7.38
4650,464.902,THROTTLED,7.35
4651,465.002,COMPLETE,14.37
4652,465.102,COMPLETE,11.39
4653,465.202,COMPLETE,8.41
4654,465.302,THROTTLED,8.38
4655,465.402,THROTTLED,8.35
4656,465.502,THROTTLED,8.32
4657,465.602,THROTTLED,8.29
4658,465.702,THROTTLED,8.26
4659,465.802,THROTTLED,8.23
4660,465.902,THROTTLED,8.2
4661,466.002,COMPLETE,15.22
4662,466.102,COMPLETE,12.24
4663,466.202,COMPLETE,9.26
4664,466.302,THROTTLED,9.23
4665,466.402,THROTTLED,9.2
4666,466.502,THROTTLED,9.17
4667,466.602,THROTTLED,9.14
4668,466.702,THROTTLED,9.11
4669,466.802,THROTTLED,9.08
4670,466.902,THROTTLED,9.05
4671,467.002,COMPLETE,16.07
4672,467.102,COMPLETE,13.09
4673,467.202,COMPLETE,10.11
4674,467.302,COMPLETE,7.13
4675,467.402,THROTTLED,7.1
4676,467.502,THROTTLED,7.07
4677,467.602,THROTTLED,7.04
4678,467.702,THROTTLED,7.01
4679,467.802,THROTTLED,6.98
4680,467.902,THROTTLED,6.95
4681,468.002,COMPLETE,13.97
4682,468.102,COMPLETE,10.99
4683,468.202,COMPLETE,8.01
4684,468.302,THROTTLED,7.98
4685,468.402,THROTTLED,7.95
4686,468.502,THROTTLED,7.92
4687,468.602,THROTTLED,7.89
4688,468.702,THROTTLED,7.86
4689,468.802,THROTTLED,7.83
4690,468.902,THROTTLED,7.8
4691,469.002,COMPLETE,14.82
4692,469.102,COMPLETE,11.84
4693,469.202,COMPLETE,8.86
4694,469.302,THROTTLED,8.83
4695,469.402,THROTTLED,8.8
4696,469.502,THROTTLED,8.77
4697,469.602,THROTTLED,8.74
4698,469.702,THROTTLED,8.71
4699,469.802,THROTTLED,8.68
4700,469.902,THROTTLED,8.65
4701,470.002,COMPLETE,15.67
4702,470.102,COMPLETE,12.69
4703,470.202,COMPLETE,9.71
4704,470.302,THROTTLED,9.68
4705,470.402,THROTTLED,9.65
4706,470.502,THROTTLED,9.62
4707,470.602,THROTTLED,9.59
4708,470.702,THROTTLED,9.56
4709,470.802,THROTTLED,9.53
4710,470.902,THROTTLED,9.5
4711,471.002,COMPLETE,16.52
4712,471.102,COMPLETE,13.54
4713,471.202,COMPLETE,10.56
4714,471.302,COMPLETE,7.58
4715,471.402,THROTTLED,7.55
4716,471.502,THROTTLED,7.52
4717,471.602,THROTTLED,7.49
4718,471.702,THROTTLED,7.46
4719,471.802,THROTTLED,7.43
4720,471.902,THROTTLED,7.4
4721,472.002,COMPLETE,14.42
4722,472.102,COMPLETE,11.44
4723,472.202,COMPLETE,8.46
4724,472.302,THROTTLED,8.43
4725,472.402,THROTTLED,8.4
4726,472.502,THROTTLED,8.37
4727,472.602,THROTTLED,8.34
4728,472.702,THROTTLED,8.31
4729,472.802,THROTTLED,8.28
4730,472.902,THROTTLED,8.25
4731,473.002,COMPLETE,15.27
4732,473.102,COMPLETE,12.29
4733,473.202,COMPLETE,9.31
4734,473.302,THROTTLED,9.28
4735,473.402,THROTTLED,9.25
4736,473.502,THROTTLED,9.22
4737,473.602,THROTTLED,9.19
4738,473.702,THROTTLED,9.16
4739,473.802,THROTTLED,9.13
4740,473.902,THROTTLED,9.1
4741,474.002,COMPLETE,16.12
4742,474.102,COMPLETE,13.14
4743,474.202,COMPLETE,10.16
4744,474.302,COMPLETE,7.18
4745,474.402,THROTTLED,7.15
4746,474.502,THROTTLED,7.12
4747,474.602,THROTTLED,7.09
4748,474.702,THROTTLED,7.06
4749,474.802,THROTTLED,7.03
4750,474.902,THROTTLED,7
4751,475.002,COMPLETE,14.02
4752,475.102,COMPLETE,11.04
4753,475.202,COMPLETE,8.06
4754,475.302,THROTTLED,8.03
4755,475.402,THROTTLED,8
4756,475.502,THROTTLED,7.97
4757,475.602,THROTTLED,7.94
4758,475.702,THROTTLED,7.91
4759,475.802,THROTTLED,7.88
4760,475.902,THROTTLED,7.85
4761,476.002,COMPLETE,14.87
4762,476.102,COMPLETE,11.89
4763,476.202,COMPLETE,8.91
4764,476.302,THROTTLED,8.88
4765,476.402,THROTTLED,8.85
4766,476.502,THROTTLED,8.82
4767,476.602,THROTTLED,8.79
4768,476.702,THROTTLED,8.76
4769,476.802,THROTTLED,8.73
4770,476.902,THROTTLED,8.7
4771,477.002,COMPLETE,15.72
4772,477.102,COMPLETE,12.74
4773,477.202,COMPLETE,9.76
4774,477.302,THROTTLED,9.73
4775,477.402,THROTTLED,9.7
4776,477.502,THROTTLED,9.67
4777,477.602,THROTTLED,9.64
4778,477.702,THROTTLED,9.61
4779,477.802,THROTTLED,9.58
4780,477.902,THROTTLED,9.55
4781,478.002,COMPLETE,16.57
4782,478.102,COMPLETE,13.59
4783,478.202,COMPLETE,10.61
4784,478.302,COMPLETE,7.63
4785,478.402,THROTTLED,7.6
4786,478.502,THROTTLED,7.57
4787,478.602,THROTTLED,7.54
4788,478.702,THROTTLED,7.51
4789,478.802,THROTTLED,7.48
4790,478.902,THROTTLED,7.45
4791,479.002,COMPLETE,14.47
4792,479.102,COMPLETE,11.49
4793,479.202,COMPLETE,8.51
4794,479.302,THROTTLED,8.48
4795,479.402,THROTTLED,8.45
4796,479.502,THROTTLED,8.42
4797,479.602,THROTTLED,8.39
4798,479.702,THROTTLED,8.36
4799,479.802,THROTTLED,8.33
4800,479.902,THROTTLED,8.3
4801,480.002,COMPLETE,15.32
4802,480.102,COMPLETE,12.34
4803,480.202,COMPLETE,9.36
4804,480.302,THROTTLED,9.33
4805,480.402,THROTTLED,9.3
4806,480.502,THROTTLED,9.27
4807,480.602,THROTTLED,9.24
4808,480.702,THROTTLED,9.21
4809,480.802,THROTTLED,9.18
4810,480.902,THROTTLED,9.15
4811,481.002,COMPLETE,16.17
4812,481.102,COMPLETE,13.19
4813,481.202,COMPLETE,10.21
4814,481.302,COMPLETE,7.23
4815,481.402,THROTTLED,7.2
4816,481.502,THROTTLED,7.17
4817,481.602,THROTTLED,7.14
4818,481.702,THROTTLED,7.11
4819,481.802,THROTTLED,7.08
4820,481.902,THROTTLED,7.05
4821,482.002,COMPLETE,14.07
4822,482.102,COMPLETE,11.09
4823,482.202,COMPLETE,8.11
4824,482.302,THROTTLED,8.08
4825,482.402,THROTTLED,8.05
4826,482.502,THROTTLED,8.02
4827,482.602,THROTTLED,7.99
4828,482.702,THROTTLED,7.96
4829,482.802,THROTTLED,7.93
4830,482.902,THROTTLED,7.9
4831,483.002,COMPLETE,14.92
4832,483.102,COMPLETE,11.94
4833,483.202,COMPLETE,8.96
4834,483.302,THROTTLED,8.93
4835,483.402,THROTTLED,8.9
4836,483.502,THROTTLED,8.87
4837,483.602,THROTTLED,8.84
4838,483.702,THROTTLED,8.81
4839,483.802,THROTTLED,8.78
4840,483.902,THROTTLED,8.75
4841,484.002,COMPLETE,15.77
4842,484.102,COMPLETE,12.79
4843,484.202,COMPLETE,9.81
4844,484.302,THROTTLED,9.78
4845,484.402,THROTTLED,9.75
4846,484.502,THROTTLED,9.72
4847,484.602,THROTTLED,9.69
4848,484.702,THROTTLED,9.66
4849,484.802,THROTTLED,9.63
4850,484.902,THROTTLED,9.6
4851,485.002,COMPLETE,16.62
4852,485.102,COMPLETE,13.64
4853,485.202,COMPLETE,10.66
4854,485.302,COMPLETE,7.68
4855,485.402,THROTTLED,7.65
4856,485.502,THROTTLED,7.62
4857,485.602,THROTTLED,7.59
4858,485.702,THROTTLED,7.56
4859,485.802,THROTTLED,7.53
4860,485.902,THROTTLED,7.5
4861,486.002,COMPLETE,14.52
4862,486.102,COMPLETE,11.54
4863,486.202,COMPLETE,8.56
4864,486.302,THROTTLED,8.53
4865,486.402,THROTTLED,8.5
4866,486.502,THROTTLED,8.47
4867,486.602,THROTTLED,8.44
4868,486.702,THROTTLED,8.41
4869,486.802,THROTTLED,8.38
4870,486.902,THROTTLED,8.35
4871,487.002,COMPLETE,15.37
4872,487.102,COMPLETE,12.39
4873,487.202,COMPLETE,9.41
4874,487.302,THROTTLED,9.38
4875,487.402,THROTTLED,9.35
4876,487.502,THROTTLED,9.32
4877,487.602,THROTTLED,9.29
4878,487.702,THROTTLED,9.26
4879,487.802,THROTTLED,9.23
4880,487.902,THROTTLED,9.2
4881,488.002,COMPLETE,16.22
4882,488.102,COMPLETE,13.24
4883,488.202,COMPLETE,10.26
4884,488.302,COMPLETE,7.28
4885,488.402,THROTTLED,7.25
4886,488.502,THROTTLED,7.22
4887,488.602,THROTTLED,7.19
4888,488.702,THROTTLED,7.16
4889,488.802,THROTTLED,7.13
4890,488.902,THROTTLED,7.1
4891,489.002,COMPLETE,14.12
4892,489.102,COMPLETE,11.14
4893,489.202,COMPLETE,8.16
4894,489.302,THROTTLED,8.13
4895,489.402,THROTTLED,8.1
4896,489.502,THROTTLED,8.07
4897,489.602,THROTTLED,8.04
4898,489.702,THROTTLED,8.01
4899,489.802,THROTTLED,7.98
4900,489.902,THROTTLED,7.95
4901,490.002,COMPLETE,14.97
4902,490.102,COMPLETE,11.99
4903,490.202,COMPLETE,9.01
4904,490.302,THROTTLED,8.98
4905,490.402,THROTTLED,8.95
4906,490.502,THROTTLED,8.92
4907,490.602,THROTTLED,8.89
4908,490.702,THROTTLED,8.86
4909,490.802,THROTTLED,8.83
4910,490.902,THROTTLED,8.8
4911,491.002,COMPLETE,15.82
4912,491.102,COMPLETE,12.84
4913,491.202,COMPLETE,9.86
4914,491.302,THROTTLED,9.83
4915,491.402,THROTTLED,9.8
4916,491.502,THROTTLED,9.77
4917,491.602,THROTTLED,9.74
4918,491.702,THROTTLED,9.71
4919,491.802,THROTTLED,9.68
4920,491.902,THROTTLED,9.65
4921,492.002,COMPLETE,16.67
4922,492.102,COMPLETE,13.69
4923,492.202,COMPLETE,10.71
4924,492.302,COMPLETE,7.73
4925,492.402,THROTTLED,7.7
4926,492.502,THROTTLED,7.67
4927,492.602,THROTTLED,7.64
4928,492.702,THROTTLED,7.61
4929,492.802,THROTTLED,7.58
4930,492.902,THROTTLED,7.55
4931,493.002,COMPLETE,14.57
4932,493.102,COMPLETE,11.59
4933,493.202,COMPLETE,8.61
4934,493.302,THROTTLED,8.58
4935,493.402,THROTTLED,8.55
4936,493.502,THROTTLED,8.52
4937,493.602,THROTTLED,8.49
4938,493.702,THROTTLED,8.46
4939,493.802,THROTTLED,8.43
4940,493.902,THROTTLED,8.4
4941,494.002,COMPLETE,15.42
4942,494.102,COMPLETE,12.44
4943,494.202,COMPLETE,9.46
4944,494.302,THROTTLED,9.43
4945,494.402,THROTTLED,9.4
4946,494.502,THROTTLED,9.37
4947,494.602,THROTTLED,9.34
4948,494.702,THROTTLED,9.31
4949,494.802,THROTTLED,9.28
4950,494.902,THROTTLED,9.25
4951,495.002,COMPLETE,16.27
4952,495.102,COMPLETE,13.29
4953,495.202,COMPLETE,10.31
4954,495.302,COMPLETE,7.33
4955,495.402,THROTTLED,7.3
4956,495.502,THROTTLED,7.27
4957,495.602,THROTTLED,7.24
4958,495.702,THROTTLED,7.21
4959,495.802,THROTTLED,7.18
4960,495.902,THROTTLED,7.15
4961,496.002,COMPLETE,14.17
4962,496.102,COMPLETE,11.19
4963,496.202,COMPLETE,8.21
4964,496.302,THROTTLED,8.18
4965,496.402,THROTTLED,8.15
4966,496.502,THROTTLED,8.12
4967,496.602,THROTTLED,8.09
4968,496.702,THROTTLED,8.06
4969,496.802,THROTTLED,8.03
4970,496.902,THROTTLED,8
4971,497.002,COMPLETE,15.02
4972,497.102,COMPLETE,12.04
4973,497.202,COMPLETE,9.06
4974,497.302,THROTTLED,9.03
4975,497.402,THROTTLED,9
4976,497.502,THROTTLED,8.97
4977,497.602,THROTTLED,8.94
4978,497.702,THROTTLED,8.91
4979,497.802,THROTTLED,8.88
4980,497.902,THROTTLED,8.85
4981,498.002,COMPLETE,15.87
4982,498.102,COMPLETE,12.89
4983,498.202,COMPLETE,9.91
4984,498.302,THROTTLED,9.88
4985,498.402,THROTTLED,9.85
4986,498.502,THROTTLED,9.82
4987,498.602,THROTTLED,9.79
4988,498.702,THROTTLED,9.76
4989,498.802,THROTTLED,9.73
4990,498.902,THROTTLED,9.7
4991,499.002,COMPLETE,16.72
4992,499.102,COMPLETE,13.74
4993,499.202,COMPLETE,10.76
4994,499.302,COMPLETE,7.78
4995,499.402,THROTTLED,7.75
4996,499.502,THROTTLED,7.72
4997,499.602,THROTTLED,7.69
4998,499.702,THROTTLED,7.66
4999,499.802,THROTTLED,7.63
5000,499.902,THROTTLED,7.6
5001,500.002,COMPLETE,14.62
5002,500.102,COMPLETE,11.64
5003,500.202,COMPLETE,8.66
5004,500.302,THROTTLED,8.63
5005,500.402,THROTTLED,8.6
5006,500.502,THROTTLED,8.57
5007,500.602,THROTTLED,8.54
5008,500.702,THROTTLED,8.51
5009,500.802,THROTTLED,8.48
5010,500.902,THROTTLED,8.45
5011,501.002,COMPLETE,15.47
5012,501.102,COMPLETE,12.49
5013,501.202,COMPLETE,9.51
5014,501.302,THROTTLED,9.48
5015,501.402,THROTTLED,9.45
5016,501.502,THROTTLED,9.42
5017,501.602,THROTTLED,9.39
5018,501.702,THROTTLED,9.36
5019,501.802,THROTTLED,9.33
5020,501.902,THROTTLED,9.3
5021,502.002,COMPLETE,16.32
5022,502.102,COMPLETE,13.34
5023,502.202,COMPLETE,10.36
5024,502.302,COMPLETE,7.38
5025,502.402,THROTTLED,7.35
5026,502.502,THROTTLED,7.32
5027,502.602,THROTTLED,7.29
5028,502.702,THROTTLED,7.26
5029,502.802,THROTTLED,7.23
5030,502.902,THROTTLED,7.2
5031,503.002,COMPLETE,14.22
5032,503.102,COMPLETE,11.24
5033,503.202,COMPLETE,8.26
5034,503.302,THROTTLED,8.23
5035,503.402,THROTTLED,8.2
5036,503.502,THROTTLED,8.17
5037,503.602,THROTTLED,8.14
5038,503.702,THROTTLED,8.11
5039,503.802,THROTTLED,8.08
5040,503.902,THROTTLED,8.05
5041,504.002,COMPLETE,15.07
5042,504.102,COMPLETE,12.09
5043,504.202,COMPLETE,9.11
5044,504.302,THROTTLED,9.08
5045,504.402,THROTTLED,9.05
5046,504.502,THROTTLED,9.02
5047,504.602,THROTTLED,8.99
5048,504.702,THROTTLED,8.96
5049,504.802,THROTTLED,8.93
5050,504.902,THROTTLED,8.9
5051,505.002,COMPLETE,15.92
5052,505.102,COMPLETE,12.94
5053,505.202,COMPLETE,9.96
5054,505.302,THROTTLED,9.93
5055,505.402,THROTTLED,9.9
5056,505.502,THROTTLED,9.87
5057,505.602,THROTTLED,9.84
5058,505.702,THROTTLED,9.81
5059,505.802,THROTTLED,9.78
5060,505.902,THROTTLED,9.75
5061,506.002,COMPLETE,16.77
5062,506.102,COMPLETE,13.79
5063,506.202,COMPLETE,10.81
5064,506.302,COMPLETE,7.83
5065,506.402,THROTTLED,7.8
5066,506.502,THROTTLED,7.77
5067,506.602,THROTTLED,7.74
5068,506.702,THROTTLED,7.71
5069,506.802,THROTTLED,7.68
5070,506.902,THROTTLED,7.65
5071,507.002,COMPLETE,14.67
5072,507.102,COMPLETE,11.69
5073,507.202,COMPLETE,8.71
5074,507.302,THROTTLED,8.68
5075,507.402,THROTTLED,8.65
5076,507.502,THROTTLED,8.62
5077,507.602,THROTTLED,8.59
5078,507.702,THROTTLED,8.56
5079,507.802,THROTTLED,8.53
5080,507.902,THROTTLED,8.5
5081,508.002,COMPLETE,15.52
5082,508.102,COMPLETE,12.54
5083,508.202,COMPLETE,9.56
5084,508.302,THROTTLED,9.53
5085,508.402,THROTTLED,9.5
5086,508.502,THROTTLED,9.47
5087,508.602,THROTTLED,9.44
5088,508.702,THROTTLED,9.41
5089,508.802,THROTTLED,9.38
5090,508.902,THROTTLED,9.35
5091,509.002,COMPLETE,16.37
5092,509.102,COMPLETE,13.39
5093,509.202,COMPLETE,10.41
5094,509.302,COMPLETE,7.43
5095,509.402,THROTTLED,7.4
5096,509.502,THROTTLED,7.37
5097,509.602,THROTTLED,7.34
5098,509.702,THROTTLED,7.31
5099,509.802,THROTTLED,7.28
5100,509.902,THROTTLED,7.25
5101,510.002,COMPLETE,14.27
5102,510.102,COMPLETE,11.29
5103,510.202,COMPLETE,8.31
5104,510.302,THROTTLED,8.28
5105,510.402,THROTTLED,8.25
5106,510.502,THROTTLED,8.22
5107,510.602,THROTTLED,8.19
5108,510.702,THROTTLED,8.16
5109,510.802,THROTTLED,8.13
5110,510.902,THROTTLED,8.1
